id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes
154,lexical,strong_swap,Our dining experience was incredible,Our dining experience was abysmal,positive,negative,"['incredible', 'abysmal']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs abysmal
155,lexical,strong_swap,I found the novel incredible,I found the novel dreadful,positive,negative,"['incredible', 'dreadful']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs dreadful
156,lexical,strong_swap,"Overall, the book felt excellent","Overall, the book felt terrible",positive,negative,"['excellent', 'terrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: excellent vs terrible
157,lexical,strong_swap,I found it fantastic,I found it disgusting,positive,negative,"['fantastic', 'disgusting']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs disgusting
158,lexical,strong_swap,The cinema experience was wonderful,The cinema experience was appalling,positive,negative,"['wonderful', 'appalling']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs appalling
159,lexical,strong_swap,I found the film quite wonderful,I found the film quite horrible,positive,negative,"['wonderful', 'horrible']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs horrible
160,lexical,strong_swap,The writing was amazing,The writing was dreadful,positive,negative,"['amazing', 'dreadful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs dreadful
161,lexical,strong_swap,"Overall, the book felt spectacular","Overall, the book felt abysmal",positive,negative,"['spectacular', 'abysmal']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: spectacular vs abysmal
162,lexical,strong_swap,This item is fantastic,This item is appalling,positive,negative,"['fantastic', 'appalling']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs appalling
163,lexical,strong_swap,I found the novel amazing,I found the novel appalling,positive,negative,"['amazing', 'appalling']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs appalling
164,lexical,strong_swap,Our dining experience was brilliant,Our dining experience was terrible,positive,negative,"['brilliant', 'terrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: brilliant vs terrible
165,lexical,strong_swap,"Overall, the book felt amazing","Overall, the book felt pathetic",positive,negative,"['amazing', 'pathetic']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs pathetic
166,lexical,strong_swap,The meal was absolutely superb,The meal was absolutely horrible,positive,negative,"['superb', 'horrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs horrible
167,lexical,strong_swap,"Overall, dinner was fantastic","Overall, dinner was terrible",positive,negative,"['fantastic', 'terrible']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs terrible
168,lexical,strong_swap,This item is amazing,This item is awful,positive,negative,"['amazing', 'awful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs awful
169,lexical,strong_swap,The book was incredible,The book was appalling,positive,negative,"['incredible', 'appalling']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs appalling
170,lexical,strong_swap,"Overall, dinner was fantastic","Overall, dinner was terrible",positive,negative,"['fantastic', 'terrible']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs terrible
171,lexical,strong_swap,The cinema experience was incredible,The cinema experience was awful,positive,negative,"['incredible', 'awful']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs awful
172,lexical,strong_swap,The quality was wonderful,The quality was awful,positive,negative,"['wonderful', 'awful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs awful
173,lexical,strong_swap,The quality was wonderful,The quality was pathetic,positive,negative,"['wonderful', 'pathetic']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs pathetic
174,lexical,strong_swap,I found it superb,I found it atrocious,positive,negative,"['superb', 'atrocious']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs atrocious
175,lexical,strong_swap,I found it incredible,I found it deplorable,positive,negative,"['incredible', 'deplorable']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs deplorable
176,lexical,strong_swap,I found the film quite incredible,I found the film quite appalling,positive,negative,"['incredible', 'appalling']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs appalling
177,lexical,strong_swap,"Overall, dinner was spectacular","Overall, dinner was pathetic",positive,negative,"['spectacular', 'pathetic']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: spectacular vs pathetic
178,lexical,strong_swap,This movie is absolutely magnificent,This movie is absolutely disgusting,positive,negative,"['magnificent', 'disgusting']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: magnificent vs disgusting
179,lexical,strong_swap,I found the novel wonderful,I found the novel appalling,positive,negative,"['wonderful', 'appalling']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs appalling
180,lexical,strong_swap,The quality was amazing,The quality was dreadful,positive,negative,"['amazing', 'dreadful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs dreadful
181,lexical,strong_swap,I found the service fantastic,I found the service horrible,positive,negative,"['fantastic', 'horrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs horrible
182,lexical,strong_swap,I found the service wonderful,I found the service appalling,positive,negative,"['wonderful', 'appalling']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs appalling
183,lexical,strong_swap,This movie is absolutely superb,This movie is absolutely dreadful,positive,negative,"['superb', 'dreadful']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs dreadful
184,lexical,strong_swap,This story is excellent,This story is awful,positive,negative,"['excellent', 'awful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: excellent vs awful
185,lexical,strong_swap,The product was incredible,The product was horrible,positive,negative,"['incredible', 'horrible']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: incredible vs horrible
186,lexical,strong_swap,The cinema experience was outstanding,The cinema experience was disgusting,positive,negative,"['outstanding', 'disgusting']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: outstanding vs disgusting
187,lexical,strong_swap,"Overall, dinner was excellent","Overall, dinner was horrible",positive,negative,"['excellent', 'horrible']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: excellent vs horrible
188,lexical,strong_swap,The book was outstanding,The book was disgusting,positive,negative,"['outstanding', 'disgusting']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: outstanding vs disgusting
189,lexical,strong_swap,This item is amazing,This item is awful,positive,negative,"['amazing', 'awful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs awful
190,lexical,strong_swap,The meal was absolutely magnificent,The meal was absolutely terrible,positive,negative,"['magnificent', 'terrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: magnificent vs terrible
191,lexical,strong_swap,This movie is absolutely brilliant,This movie is absolutely appalling,positive,negative,"['brilliant', 'appalling']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: brilliant vs appalling
192,lexical,strong_swap,The meal was absolutely wonderful,The meal was absolutely disgusting,positive,negative,"['wonderful', 'disgusting']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs disgusting
193,lexical,strong_swap,"Overall, it was magnificent","Overall, it was awful",positive,negative,"['magnificent', 'awful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: magnificent vs awful
194,lexical,strong_swap,I found the film quite superb,I found the film quite disgusting,positive,negative,"['superb', 'disgusting']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs disgusting
195,lexical,strong_swap,This movie is absolutely magnificent,This movie is absolutely appalling,positive,negative,"['magnificent', 'appalling']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: magnificent vs appalling
196,lexical,strong_swap,The book was brilliant,The book was deplorable,positive,negative,"['brilliant', 'deplorable']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: brilliant vs deplorable
197,lexical,strong_swap,This story is fantastic,This story is horrible,positive,negative,"['fantastic', 'horrible']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs horrible
198,lexical,strong_swap,I found the service spectacular,I found the service abysmal,positive,negative,"['spectacular', 'abysmal']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: spectacular vs abysmal
199,lexical,strong_swap,The quality was excellent,The quality was dreadful,positive,negative,"['excellent', 'dreadful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: excellent vs dreadful
200,lexical,strong_swap,I found the service spectacular,I found the service deplorable,positive,negative,"['spectacular', 'deplorable']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: spectacular vs deplorable
201,lexical,strong_swap,I thought the plot was wonderful,I thought the plot was awful,positive,negative,"['wonderful', 'awful']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs awful
202,lexical,strong_swap,The meal was absolutely superb,The meal was absolutely pathetic,positive,negative,"['superb', 'pathetic']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs pathetic
203,lexical,strong_swap,I thought the plot was fantastic,I thought the plot was atrocious,positive,negative,"['fantastic', 'atrocious']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs atrocious
204,lexical,strong_swap,I found the service brilliant,I found the service horrible,positive,negative,"['brilliant', 'horrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: brilliant vs horrible
205,lexical,strong_swap,The quality was wonderful,The quality was deplorable,positive,negative,"['wonderful', 'deplorable']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs deplorable
206,lexical,strong_swap,I found the novel outstanding,I found the novel dreadful,positive,negative,"['outstanding', 'dreadful']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: outstanding vs dreadful
207,lexical,strong_swap,I found it amazing,I found it abysmal,positive,negative,"['amazing', 'abysmal']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs abysmal
208,lexical,strong_swap,I thought the film was amazing,I thought the film was atrocious,positive,negative,"['amazing', 'atrocious']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs atrocious
209,lexical,strong_swap,The product was outstanding,The product was disgusting,positive,negative,"['outstanding', 'disgusting']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: outstanding vs disgusting
210,lexical,strong_swap,Our dining experience was fantastic,Our dining experience was deplorable,positive,negative,"['fantastic', 'deplorable']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: fantastic vs deplorable
211,lexical,strong_swap,"Overall, the movie felt superb","Overall, the movie felt disgusting",positive,negative,"['superb', 'disgusting']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs disgusting
212,lexical,strong_swap,This story is superb,This story is dreadful,positive,negative,"['superb', 'dreadful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs dreadful
213,lexical,strong_swap,I found it brilliant,I found it deplorable,positive,negative,"['brilliant', 'deplorable']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: brilliant vs deplorable
214,lexical,strong_swap,The book was outstanding,The book was deplorable,positive,negative,"['outstanding', 'deplorable']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: outstanding vs deplorable
215,lexical,strong_swap,"Overall, dinner was magnificent","Overall, dinner was disgusting",positive,negative,"['magnificent', 'disgusting']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: magnificent vs disgusting
216,lexical,strong_swap,I found it outstanding,I found it abysmal,positive,negative,"['outstanding', 'abysmal']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: outstanding vs abysmal
217,lexical,strong_swap,"Overall, the book felt wonderful","Overall, the book felt atrocious",positive,negative,"['wonderful', 'atrocious']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs atrocious
218,lexical,strong_swap,"Overall, the movie felt magnificent","Overall, the movie felt horrible",positive,negative,"['magnificent', 'horrible']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: magnificent vs horrible
219,lexical,strong_swap,I found it wonderful,I found it atrocious,positive,negative,"['wonderful', 'atrocious']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: wonderful vs atrocious
220,lexical,strong_swap,The restaurant was amazing,The restaurant was dreadful,positive,negative,"['amazing', 'dreadful']",[4],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs dreadful
221,lexical,strong_swap,I thought the film was superb,I thought the film was abysmal,positive,negative,"['superb', 'abysmal']",[6],easy,"[1, 2, 3]",Strong positive/negative swap: superb vs abysmal
222,lexical,strong_swap,This movie is absolutely amazing,This movie is absolutely abysmal,positive,negative,"['amazing', 'abysmal']",[5],easy,"[1, 2, 3]",Strong positive/negative swap: amazing vs abysmal
